pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"W0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.7867668303958394,0.0,1.3557344253130022e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"L0-0.25-0.5",0,6.0,14.0,0.0,0.0,0.0,0.8158203125,0.0,2.1365005522966387e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"N0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.8653626053480387,0.0,1.3286049588514706e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"W0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.7867668303958394,0.0,1.288810516154618e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"L0-0.5-1",0,14.0,263.0,0.06473214285714286,0.5178571428571429,0.034523809523809526,0.8656836031415291,0.10684678077804395,1.607137644285192e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"N0-0.5-1",0,0.0,240.0,0.02888446215139442,0.5178571428571429,0.01485655737704918,0.8373237674146993,0.06587385167944729,1.4023276816180582e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"W0-0.5-1",0,0.0,1.0,0.02888446215139442,0.5178571428571429,0.01485655737704918,0.8373237674146993,0.06587385167944729,1.4579593464004951e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"1-final",1,0,inf,0.6770575936133815,0.538229072227259,0.9123975409836066,0.8582631183782431,0.6278104401922058,0.0010004031645244262
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"L1-0-0.25",1,2.0,6.0,0.5464921114467943,0.38761904761904764,0.926052332195677,0.6327806469149225,0.40213560723986247,0.0010970508511152627
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"N1-0-0.25",1,0.0,0.0,0.6027820710973725,0.4520865533230294,0.9041731066460588,0.8395588388305067,0.5645638558097733,0.0010309907254139772
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"W1-0-0.25",1,0.0,0.0,0.6506704304869443,0.4983783783783784,0.9369918699186992,0.7854666281421554,0.5694821977448841,0.0010395885306057713
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"L1-0.25-0.5",1,6.0,14.0,0.6025369978858351,0.45118733509234826,0.9066808059384942,0.7796875,0.5280138631194293,0.0010445157997310162
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"N1-0.25-0.5",1,0.0,0.0,0.6027820710973725,0.4520865533230294,0.9041731066460588,0.8395588388305067,0.5645638558097733,0.0010197866894479175
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"W1-0.25-0.5",1,0.0,0.0,0.6506704304869443,0.4983783783783784,0.9369918699186992,0.7854666281421554,0.5694821977448841,0.0010251820483534227
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"L1-0.5-1",1,14.0,263.0,0.8540845070422535,0.8106951871657754,0.9023809523809524,0.9584869370091361,0.8315853468793175,0.0010697508034061825
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"N1-0.5-1",1,0.0,240.0,0.6770575936133815,0.538229072227259,0.9123975409836066,0.8582631183782431,0.6278104401922058,0.0010128129440540566
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.2,"W1-0.5-1",1,0.0,1.0,0.6770575936133815,0.538229072227259,0.9123975409836066,0.8582631183782431,0.6278104401922058,0.0010181826428156972
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"0-final",0,0,inf,0.026452410383189122,0.4349593495934959,0.013640999490056094,0.8357387169433553,0.052681930453545515,1.445115532480846e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"L0-0-0.25",0,2.0,6.0,0.0,0.0,0.0,0.7595023712969964,0.0,1.228325178028505e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"N0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.8641050156334789,0.0,1.289674535198493e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"W0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.7878853201120931,0.0,1.3154051705938976e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"L0-0.25-0.5",0,6.0,14.0,0.0,0.0,0.0,0.8156895616586953,0.0,1.2929455650069647e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"N0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.8641050156334789,0.0,1.3017436324997143e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"W0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.7878853201120931,0.0,1.3155764852300271e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"L0-0.5-1",0,14.0,265.0,0.05856595511767926,0.4349593495934959,0.031396713615023476,0.8630191534265121,0.08690863031209113,1.5640327144646044e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"N0-0.5-1",0,0.0,240.0,0.026452410383189122,0.4349593495934959,0.013640999490056094,0.8357387169433553,0.052681930453545515,1.4840149348398917e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"W0-0.5-1",0,0.0,1.0,0.026452410383189122,0.4349593495934959,0.013640999490056094,0.8357387169433553,0.052681930453545515,1.4365281276650371e-06
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"1-final",1,0,inf,0.6502538557333079,0.5207917753567592,0.8653748087710352,0.847710019187453,0.5900051302239654,0.0009695785183062036
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"L1-0-0.25",1,2.0,6.0,0.5475223395613323,0.40013192612137205,0.8668190911689054,0.6554402364423672,0.3895431836804651,0.0009926650374851257
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"N1-0-0.25",1,0.0,0.0,0.5848303393213573,0.4498004298434142,0.8357102110667427,0.8387555233985374,0.5323829948072243,0.0009747364067649955
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"W1-0-0.25",1,0.0,0.0,0.6469755707341087,0.5080699719725524,0.8904132791327913,0.7938851764029604,0.5568763988806703,0.0009830708372496133
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"L1-0.25-0.5",1,6.0,14.0,0.5969259431765254,0.45791053308560814,0.8571428571428571,0.7866476012030965,0.5121183394154475,0.0009814890453398249
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"N1-0.25-0.5",1,0.0,0.0,0.5848303393213573,0.4498004298434142,0.8357102110667427,0.8387555233985374,0.5323829948072243,0.0009726260767392359
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"W1-0.25-0.5",1,0.0,0.0,0.6469755707341087,0.5080699719725524,0.8904132791327913,0.7938851764029604,0.5568763988806703,0.0009813499389010325
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"L1-0.5-1",1,14.0,265.0,0.7635423400129283,0.6824589785070487,0.8664906103286385,0.9271691952375264,0.7283960311434383,0.000993607391979002
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"N1-0.5-1",1,0.0,240.0,0.6502538557333079,0.5207917753567592,0.8653748087710352,0.847710019187453,0.5900051302239654,0.0009789375464452996
pearson,0.95,0.05,"roberta","roberta-base","defsep",0.8,"W1-0.5-1",1,0.0,1.0,0.6502538557333079,0.5207917753567592,0.8653748087710352,0.847710019187453,0.5900051302239654,0.0009767387680447688
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"0-final",0,0,inf,0.014580801944106925,0.21428571428571427,0.007547169811320755,0.864686743972637,0.01649024989930222,1.5022737365096367e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"L0-0-0.25",0,2.0,6.0,0.0,0.0,0.0,0.7784724109812449,0.0,1.2301335875253763e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"N0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.8874206638227031,0.0,1.268175486508176e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"W0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.8097370702109217,0.0,1.294838145646495e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"L0-0.25-0.5",0,6.0,14.0,0.0,0.0,0.0,0.8400390625,0.0,1.2895558029413224e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"N0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.8874206638227031,0.0,1.3112153611040774e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"W0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.8097370702109217,0.0,1.3387192883473605e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"L0-0.5-1",0,14.0,263.0,0.03550295857988166,0.21428571428571427,0.01935483870967742,0.895496073088636,0.03655484257433143,1.6347283181289695e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"N0-0.5-1",0,0.0,240.0,0.014580801944106925,0.21428571428571427,0.007547169811320755,0.864686743972637,0.01649024989930222,1.47401038446965e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"W0-0.5-1",0,0.0,1.0,0.014580801944106925,0.21428571428571427,0.007547169811320755,0.864686743972637,0.01649024989930222,1.4840944938885616e-06
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"1-final",1,0,inf,0.6489221293444787,0.4989851150202977,0.9276729559748428,0.8668557604071077,0.6179142867726164,0.001010626263601364
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"L1-0-0.25",1,2.0,6.0,0.5378868729989327,0.3787575150300601,0.9276073619631902,0.6469149225332971,0.4123233191012056,0.0010636787953730606
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"N1-0-0.25",1,0.0,0.0,0.5781433607520564,0.42377260981912146,0.9094269870609981,0.8505878680678389,0.5556908215353388,0.0010084594875006654
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"W1-0-0.25",1,0.0,0.0,0.6313375796178343,0.4750766871165644,0.9407744874715261,0.7909563709910431,0.5641902612277981,0.0010524937886786717
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"L1-0.25-0.5",1,6.0,14.0,0.573076923076923,0.41830432341381246,0.9096459096459096,0.783203125,0.5147121099383539,0.001047310931608081
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"N1-0.25-0.5",1,0.0,0.0,0.5781433607520564,0.42377260981912146,0.9094269870609981,0.8505878680678389,0.5556908215353388,0.0010148061201210486
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"W1-0.25-0.5",1,0.0,0.0,0.6313375796178343,0.4750766871165644,0.9407744874715261,0.7909563709910431,0.5641902612277981,0.0010550962779880845
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"L1-0.5-1",1,14.0,263.0,0.8452554744525548,0.772,0.9338709677419355,0.9660201955441577,0.8310874244794559,0.0010566053758888105
pearson,0.99,0.05,"roberta","roberta-base","defsep",0.2,"N1-0.5-1",1,0.0,240.0,0.6489221293444787,0.4989851150202977,0.9276729559748428,0.8668557604071077,0.6179142867726164,0.001006870817937236
